x,E,y
3.93260576376103,0.576166667006932,1
4.02574319717851,1.40413948364259,6
3.75642034528914,1.27481737924997,6
3.60289169130635,0.699635485444659,3
3.72425971816045,0.618008702761546,3
3.86576350086851,0.604667688407208,2
3.94134845086758,0.244731419253925,1
4.25379345768128,0.900825569622553,2
3.84166449676532,0.060625872895475,0
4.26252247910559,0.445767454800513,5
3.94485724940136,0.816668463151507,5
3.72029251483032,0.608246562870442,2
4.02524175843081,0.382754443065712,1
3.71081942046806,0.529234737612545,1
3.96321169958438,2.17849022023118,6
3.46942932648811,0.59899226594887,1
3.83517244073848,0.398389955304598,0
4.3926475080361,1.95455584809611,5
4.10662999043118,0.594176487691882,5
3.73770258032543,0.816613414430481,1
3.76568785758387,1.53280202990774,4
3.68766322128569,1.65017889678283,5
3.33464255331407,1.1758800167942,3
3.83926359162685,0.686301042711145,1
3.87478308283826,0.40476000531228,3
3.85181020981384,1.42858994339132,3
4.49841203233829,1.61410627820188,12
3.95196742432844,0.829045201948543,4
3.83242897449884,1.39449489153168,7
4.18703118951545,1.24899127751555,3
4.0849549288497,0.294905328367237,1
4.08228471062926,0.605319725476673,2
3.84281479863314,1.3928806211718,4
4.22013942829016,0.521457312279274,2
3.69023795959924,1.14419245516177,3
3.94404420179711,0.390789238933979,3
4.23789208733932,1.08321895309826,5
3.64452344353717,1.15059198096535,5
3.69296966620269,0.94187964015619,7
3.93208368591221,0.791478593318175,3
3.75869838097503,1.01416210387854,1
3.22955223653369,0.800489271559452,3
4.00421744412978,1.38915584830719,7
4.35379134988234,0.455035898072967,2
3.69757577380256,0.984429772362355,1
4.10233360375599,0.684754297753281,2
3.84224985655793,0.776232947699279,3
4.44049945302486,0.499275303722618,1
3.48837977819653,0.504925696179999,1
3.89014353366845,1.49671440221189,8
3.86826361366678,1.07139475807911,2
3.8399815284687,0.612099100195683,4
3.94158793341664,0.977877090032395,4
3.56532500609364,0.541160794691186,2
3.60016500584946,0.496937851600721,0
4.52531901441196,2.19868689903908,7
3.80539894559624,0.280474863921682,0
3.54729438849917,1.25160712213755,6
3.66621824753204,0.596117252151966,2
3.8073530865286,1.04491172662447,1
3.92111070861611,0.727379127350785,2
3.7728887478937,0.618248635898657,1
3.76403131010345,0.970872164188319,2
3.57427066753149,1.03895897776416,3
3.59453102809332,1.2759492076575,2
3.72224452840136,1.29704005210853,6
3.66454041684973,1.02483334961538,0
3.90310874170618,1.87415124650098,13
3.58383248895297,0.410126976911365,0
4.13998910920395,1.66590414396017,5
3.78095815729948,0.909581077620315,5
4.36468891000464,0.625770682333851,8
3.58985480456216,1.53754904794169,3
4.17663186133141,0.872821284892589,2
4.08161844951437,0.404947543839348,1
3.37056396091306,1.81916331207094,7
4.08661550324539,0.631119032316445,0
3.83063549885148,0.623358561146732,1
3.95395777605173,1.07451858448,5
3.86957510377813,0.580704303764323,3
3.76158556331532,0.389088659722595,2
4.04561855338582,1.18224885571133,3
4.00136734733327,1.46371977815109,12
3.9233800114535,1.85498305937523,8
3.40367521711495,1.21865305009368,4
4.06747569530178,1.26427971439188,7
3.94627157574785,0.842723147718732,1
4.14239546534026,0.984104018618645,3
4.18327209785303,1.35367299100251,7
3.86979164741842,0.989692157830782,5
3.70620185449862,1.63446618514882,5
4.13420650909637,2.63853836066709,11
4.30104282261577,1.39527361028177,3
4.05166994285095,1.33049742673197,7
3.6254907476694,0.484974242035318,4
3.86039381053671,0.482039395846119,3
4.26846530376728,1.06989831712136,6
4.14600774948794,0.638565613929556,7
3.82304098023228,0.624466172435895,3
3.86770689663773,0.510384987511521,3
3.95406828964244,1.11904820339151,1
3.48833388353865,0.365257059416995,2
4.14102540597961,0.434006370035708,3
4.0049908580507,1.85682382217923,17
3.74484540470729,0.433554946002993,0
4.15234964880792,0.943783855637534,2
3.53017800021513,0.239969796565095,0
3.95534653121071,1.75291473493823,8
4.15781291205712,2.69838359697413,11
3.87081867505635,1.01979431184025,2
3.88873519443855,0.830160800226001,5
3.8861238424462,0.856081495103624,5
3.78894796303967,0.447580727465612,2
3.53115532972738,0.609221803492127,1
3.91460731344583,0.968557028466542,3
4.16722275982698,1.39235093842532,6
3.77274482674909,0.97779189695592,4
3.90095194802947,1.20092067561109,5
3.71867648408724,0.705873486784402,1
4.41064254574579,1.77767808580872,6
3.56460011528435,1.08042869402913,4
3.57146445170969,1.04560083135631,4
3.71663592417646,1.21670152037864,2
3.36026117149698,0.56769145279246,1
4.09200319749577,0.891245759950116,3
4.04633646341882,2.45351563961176,11
4.42472086252247,0.523479816830936,2
3.46580157874983,0.931557921951794,3
3.62548003424268,0.648968346921766,3
3.42730437386702,0.563651256822675,2
3.69715041598598,1.02536235202841,1
3.8512412410693,1.12639622730318,6
3.76873525116933,0.643099501128713,2
3.87258359449051,0.428464807299205,3
3.67082485560529,0.661793097984476,1
3.49494078516531,1.03400412938317,6
4.15673893163798,1.54697802480091,5
3.94653675619283,1.6353486541829,7
4.00068184308043,0.897242333100599,3
3.84796447779204,1.0801172944033,6
3.61214254492524,0.61968522359796,3
3.9065139931556,1.55396162043968,7
4.03015512738446,0.862673678830699,2
4.34637125130427,2.08383912777462,12
3.43190080034411,1.16937428383172,1
4.17574354663975,0.431137432675955,4
3.62247824338812,1.60338156044014,9
3.99302102922056,0.836062981675698,3
3.35367325819005,1.02639926889679,2
4.56816085558556,0.94468887301632,6
3.62476114250499,1.25176278612985,7
3.62142548434803,0.984854678320043,2
3.69608738165122,1.70470442046271,5
3.839168231143,0.683412570110246,2
3.457400834857,0.839365982997393,3
3.65457277834944,1.84973200860036,8
4.26607919065718,1.14989210918065,1
3.78629209324023,0.351432230340941,1
4.0388398346214,1.07210855142819,3
3.71290663853728,2.12975239091356,8
3.91489324793869,2.40979504771644,14
3.39207485062332,0.614834622550432,4
4.06172728510091,0.835469582291839,3
3.89984855624715,1.08350649176933,2
3.88378102426285,0.320559972615113,3
3.49539457289876,1.0176804039781,6
3.88110601345496,0.232410692924404,0
4.05293801312592,0.646222254196411,2
3.55713548213263,0.687831163092644,2
3.81909105726863,1.25747710333351,3
3.9924902998295,0.657643052774672,3
3.89579323072708,1.15145325110904,1
4.79369524784464,0.925298232440692,4
4.4014004456955,2.09509078094858,4
3.82914687660179,1.3421596843166,5
3.93284792571684,2.19663024520178,7
3.54970309047761,1.5175808524468,3
3.79047895087415,0.335154877392082,2
3.88467488161374,0.649764220040375,3
3.78566220711814,1.33093753408575,4
3.71023093422288,1.77541318454178,6
4.08244067679744,0.869016459778019,1
3.68954663086097,0.630572982134562,2
3.91490711307795,1.49189701088769,7
3.83133242646578,0.502187050050917,1
4.11685759916918,0.440391145770017,0
4.01153519381278,1.21013363910466,5
3.94087934025896,0.213347046582374,0
4.76410410628804,0.806168672948269,1
3.46783722918377,2.52012109984653,10
4.10463920432081,0.997887955518906,8
3.72928611354434,0.51866669089736,2
3.8993950177997,0.976557013538294,5
3.74159128649954,2.38103802344354,6
3.9228093086251,0.949948509852851,3
3.55205171805893,0.489889985620764,4
3.61229842402676,0.80839025138792,2
3.78785132473101,0.868376800004371,1
4.10850259762179,0.51978738496487,0
4.35679494978262,0.593465538138312,3
3.58175548195866,1.93723519037476,5
3.96841571981384,2.01209340865028,6
4.43492234472479,0.413493878617637,0
3.70308173311707,0.614067300161394,3
4.13108340108872,1.05079621258703,6
3.87303057526729,1.42013796270572,8
4.02696627561869,0.813881333524507,8
3.91815266058269,2.24657470737664,14
3.80262307955384,0.189986579431361,1
3.95515683502145,0.914959539279473,3
3.8621714532106,2.10028724192819,11
4.26378341140383,0.876736292224725,1
3.51508427127824,0.93042803845007,2
4.44185096299948,1.29453859396074,6
3.80971471132635,1.04373325376384,4
4.00961139513775,0.92045952870039,3
3.88731092309286,0.760841043005917,3
3.70360620363737,0.729158449408108,1
3.95866095568618,0.575043415263859,2
3.93518152972971,0.53340033937362,1
3.72908955496404,1.61871419539262,5
3.92069352901962,1.02559949670899,3
3.76763880392871,0.536552038603498,3
3.69634939410439,0.737502912078382,4
3.80093271963759,0.929709582478105,2
3.85966919298731,1.61741303180117,6
3.98853468413754,1.22611228956647,8
4.08914689646419,1.55281831503461,10
3.7540488549662,1.30766049127643,8
3.64281617628886,0.585350983326799,2
3.5880705318324,1.39954635645219,9
4.47479380343098,1.03084043726404,3
4.07340515568725,0.55207866197463,1
4.16579163847046,1.9872736437196,11
3.47579276463276,1.49607522779313,5
3.94589539474616,0.831435114967331,3
3.59744961067213,0.884654908046714,2
3.78983188054876,1.43431706624816,1
3.57322290624449,0.753637629856151,5
3.83663671801489,0.310761754802694,0
4.29480129642868,1.13687271198133,6
3.80349914317998,0.914686632967747,4
3.87510252102987,0.961228081538983,2
4.01159708116827,1.13583008794451,6
3.88810017668376,0.859829273124775,4
3.51319821067665,0.877960662987784,2
4.03025670198615,1.3956081344912,3
3.74062791141967,2.65076101984352,10
3.734733392443,0.422417031994279,1
3.26889549456715,1.20978612175507,5
3.8087516507857,0.462853403456628,1
3.94029196063103,1.58999449596805,10
3.74509918899377,0.617298063796881,0
3.70085897206806,1.15255613167484,5
3.50145336362373,0.924177016877519,3
3.54873079357697,0.894756686562225,2
3.63969593863563,1.65119245699396,6
4.20185124098296,0.878919147217748,4
3.89244416276052,0.623772263327983,2
3.66437649264732,0.871600068738369,4
4.27032003865156,1.67444251419104,7
3.9731131831169,0.894515577077782,3
4.09682309163919,0.726686250507214,2
4.00505602301401,0.814500429043649,6
4.32185018847862,1.03271162584901,8
3.8519425489325,0.979580623735486,5
3.75195615156821,1.57728769427114,9
3.82168967414914,1.18686019793766,6
4.03689414289009,1.22543715486898,3
3.9619063373723,0.542513696931754,0
4.36656615533352,0.789465198036085,2
3.50635538357131,0.410765920200681,1
3.56562466762708,1.6730351551544,5
3.67852926605608,0.345044015473989,1
4.10450217693793,0.708303836040666,6
4.61437160701813,1.38618839925851,6
3.66241559715695,0.839149513858703,0
3.70415757581962,0.728772937703907,2
3.93193750761936,1.56715424273238,5
3.98153378015268,2.23966405292118,10
3.69290529413898,0.900159148673082,5
3.73073068320443,0.881078100559609,2
3.53154083168976,0.586187375795209,0
3.69204321998521,1.51529617715836,6
3.55329625749719,1.26296856176176,5
3.557455632776,0.9183120297254,5
4.31238036121371,1.40481643939358,5
3.7134403543536,2.01850515316719,13
3.88553400025433,0.722715856281889,4
4.21764656006112,1.30669402454106,5
3.9815490976243,1.35416240556418,3
4.13483410506736,0.404649958280711,0
3.81469789320859,0.692568601977144,3
4.23228581024081,1.26177158494376,10
3.82308194246294,1.54135514935664,7
4.0382224545951,0.464356780616168,1
4.35630138797986,0.792123740992243,2
4.46354924143119,1.50025455655313,5
3.94595013914656,0.828771077050297,2
3.62196834032545,0.998451741030904,1
3.58895758955876,1.64006250240327,7
3.5531387946589,1.92811476197337,6
3.97619974958122,1.63254145549263,10
3.93183230582033,1.34582928656362,4
3.45150682178255,1.8227469586013,10
3.62793307033909,0.267228628984538,0
4.23387073579231,1.23824033744866,8
4.21780143115601,2.22583499081466,16
3.8519005157497,0.525751496171496,2
3.57827357385991,0.77848562496586,0
4.25334665451925,0.447925202740306,2
4.42512919002848,0.740480268737551,4
4.01108568359697,0.461602861952574,1
3.36415037424923,1.18497112468508,5
3.73267569256199,0.444474833005805,0
3.84989327373701,2.16061993219628,9
4.28613917948633,0.589625061389209,4
3.73757296869272,1.15718588442954,9
3.68709041554634,1.10287034514281,3
3.9371204087049,0.766797310384238,4
4.75715705703046,0.616756157580358,1
3.45190284970861,1.44794717054419,4
3.66906453712645,0.928377315591675,2
3.67015161780548,1.3505084673991,7
3.75092648310554,0.19626219114581,2
3.77835167234024,1.57826699171665,10
4.00006207785378,0.464998773745838,0
3.71385793600935,1.13780520499982,3
3.86877123353019,0.825178070469881,4
3.7040980745138,1.01959739513755,4
3.86277447559056,1.03557707067889,7
4.24594703597891,1.03656831183912,4
4.88320378614138,1.20297616057878,1
3.45364749741996,1.33481754514927,3
3.81326516072572,0.555171256886379,2
3.6364887284466,1.01891955962956,4
4.68038138689466,0.706015432298491,3
3.78376456463463,0.309928124808084,1
3.87352994885392,0.206840628584508,0
3.59231681512981,0.738420678451778,2
4.32027179359375,0.225442417969634,1
4.04152142620541,0.913779731803626,2
3.81377185631326,0.310276566265673,0
4.8158520911798,2.56612833111822,14
3.82918822510196,0.609702345406208,2
4.11331749570326,1.2713672885118,7
3.60128681968775,1.04452864766481,3
4.09335390084049,0.8196376398796,4
3.6586726380509,0.98365270671926,1
4.0969189585842,0.935330703826333,3
3.6774801932292,0.403922740542287,2
3.90830899894422,1.30253319704662,4
4.28730910385332,1.96505477671155,5
3.71842173271537,0.810314374771067,1
3.67554706842016,1.38895875608234,6
4.24816722593,1.2679564532546,4
4.46764724526019,0.938409310642849,4
4.42124581274682,0.492473749575667,4
3.93907697857159,0.989111674648351,3
4.1271659678417,0.769943606388975,3
3.73456513399324,0.659051757239474,5
3.91432265661339,0.489095323103055,2
4.21683988373259,1.17895757799344,4
3.59384994611685,1.29419211224214,4
3.76546700628202,1.43416302894644,7
3.78008113881139,1.45752909082434,8
3.79368027806148,1.18863974920613,1
3.70054955828966,0.488776073005429,0
3.88667907841182,1.99328274475404,4
3.72256603780293,0.750757861812932,2
4.13344762566737,0.744115556896577,5
3.66703875338972,0.548972079049183,1
3.60417917882064,1.53741556815626,7
3.93108829302998,1.11266010260668,4
3.98871012309259,1.34259689029631,5
3.52786055277631,1.07621283058862,4
3.44264831220794,1.0232579486693,3
4.05424972827831,1.08605497682283,4
3.59721378006244,0.666492014763701,1
3.7815413056387,0.960775517256045,3
4.15403998046737,1.06934097548728,1
4.03570373520672,1.60268640568107,4
3.71708281168686,1.0199619300344,2
3.98392352874407,0.889144148736597,3
3.75477548632874,0.827900237210791,7
3.69142943123506,1.11675146924211,4
3.84923182708569,0.793355924056797,2
3.78140218578729,0.529201002016344,2
3.66665239703407,1.28773197539774,4
4.19777778863416,0.660703729933606,2
3.34401590438665,0.730334681908091,1
3.63317065665618,0.684466431015443,3
3.88387203670609,0.9234895341945,3
3.85849129947976,1.85709303963706,5
4.1761145292688,0.722166844348087,3
4.02733012545251,0.753283038748848,2
4.45633379580532,1.37599306787639,9
3.43816255374978,1.36596166993932,3
3.50628184072,0.656881378617998,2
3.78456976340501,0.96306187969978,2
3.72212110796495,0.148195177606551,1
3.75651984906036,0.515597260052864,1
3.61609003654962,1.06632710673649,7
3.8774928396598,0.591287662705387,2
4.22591307305619,2.29205067858404,5
3.61601920472445,1.47775320861253,7
4.02100610982204,0.708089643055787,4
3.5358512087103,0.603623032913366,2
3.66915723822302,0.856024404978006,4
4.05520852362458,0.518525974478706,3
3.46712606960891,3.51360511522565,12
4.14096714488893,0.795033153250128,1
3.97895555577509,0.974428574788806,4
3.98953048010839,0.714549197361562,1
4.13824959269691,0.439909480382158,0
3.65602942833702,0.4876781014732,3
4.09796360572694,1.61855913381384,9
3.84005510614336,1.12988156134279,5
3.82220735995671,1.16611721098148,5
3.51919135620962,0.471719093168418,1
3.95954207790703,1.37785645110354,6
3.49751592492003,1.47908349391576,5
3.89240938682992,0.364720356300753,0
3.9814260492228,1.5695020343786,11
4.03988004001054,0.702906341235034,1
3.50856009894896,1.00721486801449,7
3.66488455558849,1.31423541136739,3
4.54865590785005,1.14793914959607,6
3.52758457459588,0.679040895130518,3
4.41781259917129,2.23113551009783,11
3.73271965425781,0.526661567536009,2
3.51700503305023,0.785327940622403,1
3.83654073306045,1.02935169893588,4
3.49547447607468,0.233910321471969,0
4.21854847529132,0.680298751325541,4
3.64663920263219,1.15705305736581,5
3.84787333173752,1.48254979950847,7
4.19747804079118,0.603550456473865,2
3.53600265047452,1.3308197848469,5
3.67264618879441,1.70002486214412,5
3.64655074912614,1.90366517116287,8
3.72627031602068,2.19628692486039,8
4.07758427177485,1.16694081532588,3
3.49815668399459,2.55494241268224,9
3.81929728434905,1.00645984409961,4
4.18307658086244,0.902444554219063,1
3.98767626624669,0.531717757902797,1
3.83908453357644,1.19962211700476,7
3.93110539171679,1.3000144395176,8
3.34607480252928,0.475951568158784,2
4.00465924155167,1.75782590096951,4
3.8095837081462,0.788584913931896,3
3.7398053332712,0.685727008325149,2
3.57855519037634,1.20743591479156,4
4.10740571355605,0.916886942443508,2
3.50431744966551,1.54953962955986,9
3.88681259310559,1.15564401588163,5
3.52521533265405,0.971932012557417,8
3.83010920258521,0.808379490144922,4
3.6847113118856,1.20669114674061,4
3.95139179022882,0.747707981612241,8
3.97868792189709,2.47348907659118,6
3.90766988345157,0.659085538743547,5
4.42886900434874,0.886432262265163,7
4.041657106769,0.499808620439804,1
3.76467112807573,1.98881933135786,6
4.30334619268731,0.471415714337115,0
3.659972364469,1.32701447243261,2
4.67165134471738,0.297295692971657,0
3.67280716526248,1.22586745333868,3
3.91100839158326,1.35891370159837,3
3.47309615628088,1.23442074208398,3
4.54458988427132,0.224245822054744,1
3.53282542776115,2.64592398387604,9
3.93529429758113,0.50132644616223,1
3.688531167981,0.679885383263676,1
3.74414262500208,1.28933680733506,4
3.89862978277339,1.55211487982568,3
3.81775709833432,2.42204681309412,10
3.82400820052713,0.518511712084785,1
3.47654872785867,1.5344930450654,10
4.13300179861676,0.617487195669355,3
3.74939306431025,0.406630293871899,1
3.99166121000283,1.31377477312464,4
3.4886628971051,1.35075450348729,8
4.19945372654858,0.589673337447422,5
4.13808813730802,0.618196029550401,2
3.79734053286563,1.17183718994495,5
4.43778478938814,0.381704430242169,0
3.50219034662408,1.44373755987523,5
4.19089725988714,1.40546655856387,3
4.05279654402524,0.535214317808476,6
3.50885582523294,0.577610479450804,2
3.46986695832665,1.81596558257851,5
3.75390939495364,0.280727216107674,0
3.93420275120957,0.356584157950795,0
4.48811515505829,0.891279204608665,5
4.13835395127469,0.654578757046399,0
4.07191508667703,0.905153389596433,6
4.16282536565586,0.993814010645236,5
4.33495385252177,2.0089047583428,9
3.91189804012118,2.11591019391531,10
4.12854589723686,1.12666131177331,5
3.78534773461257,1.84038516261066,7
3.79225927708288,1.64756808717771,5
3.95432040140912,1.35003438357864,1
3.86288706865659,1.67019695319795,5
3.78424387144987,0.395066090539371,1
3.57657771318402,0.783756164388544,0
3.50013430141691,2.50263412982233,8
3.34912118570211,1.34195123625838,4
4.40010432376141,0.973262630597697,6
3.87294553594354,1.57840996660956,9
4.12917073483584,0.95356124255268,10
3.51723823772528,1.68539993952979,4
3.54044477151189,0.573460211049369,4
4.30475552317064,0.832860883306817,3
3.82070140585567,0.519961411572226,4
3.5480082703545,0.532733533626232,2
3.82069708299745,0.420173397607472,5
3.96588452986963,1.16459394423476,5
4.09384253462357,1.61831133754659,9
5.07907982387474,0.449421285111618,1
3.88069293172345,0.714806981741432,4
3.57715892308864,1.79209546359434,7
3.96398493655701,0.814015667347569,3
3.9130221574821,0.995325575437508,4
4.1275064455673,0.918419440905843,3
4.01976464884217,0.963854903939329,4
3.99459752822229,0.231273971149569,0
4.18675069163505,0.722729527768851,4
3.84963223411764,1.44437466048597,4
3.58060899487391,0.772074013191868,2
3.56184123496906,0.813249626565622,4
4.70193302514238,1.11272831174826,6
4.05576638946,1.75034056674061,8
3.5573644392132,1.4965129092844,5
4.13934461905717,1.05590683437966,1
3.4317792227832,1.58653547365263,7
3.6547403201498,1.33132763571069,2
3.70862185428486,1.19079111421834,3
3.76840347311352,1.17389765708537,5
4.4450339301969,0.982113070921276,4
3.36545092457202,1.75485061054413,5
3.85732620234318,0.457332515666766,1
4.3107062896769,1.0827090830637,4
3.65259970297633,0.901371223434811,1
3.95498441604264,1.43045992792427,8
4.25480716544639,0.875151032028705,5
3.49881254034707,0.368718103799693,2
3.6973383995825,0.147103959713959,1
3.77036543691252,0.49968860974939,0
3.6625916843855,0.843529738404988,3
3.98879249545591,2.21950596427957,10
4.10848405565198,1.3905703396034,6
3.43032764314705,1.80215016969372,5
3.70125319413831,0.798056595735264,1
3.91020208280632,1.66583161780106,6
3.99251403971271,0.833214376095557,5
3.92320701811017,0.581541432699307,0
3.48255440967408,0.640061814818959,1
4.04260781051589,1.82351429491976,6
4.64351599977992,0.712144518681066,2
3.52654637350816,1.76961935293312,8
3.65852958700819,1.86304000394557,4
3.69988832523463,0.598024188586584,1
3.86188843733812,2.07450929062938,11
3.96717818269618,0.069190200507616,0
3.97267702186399,1.02807695529187,5
4.12119069583066,0.592459791099039,4
4.3175872741132,0.965253996837265,11
3.79971176272649,0.757489083623947,1
3.76358863764099,0.460780844927376,3
4.16782564832411,0.449132605902849,2
4.3467175111917,0.843506781377169,3
4.0035666496756,0.955504309242468,2
3.69450049163546,1.02356547908235,5
3.69213621872509,0.985931572996945,4
4.21152726546519,0.547110519884856,4
4.09611508032761,2.06625998913274,7
3.67192993431353,1.24740506069382,6
3.83582317137849,0.877359842579539,3
3.66219922726293,1.10445550498819,3
3.73295017610596,0.44751002327384,4
3.83368737093179,1.29519720537351,5
3.56059534102459,2.2389650078186,12
3.84494508358517,0.585398598141001,2
4.09785738923889,1.04781467124488,1
3.59409646792861,0.781255183505946,4
3.87555187794931,0.792613233946491,3
4.0843322720535,0.113742507540838,1
3.85061771254192,0.860606601496829,1
4.18123669082071,1.5124970985539,5
3.80344918889798,0.949963415997256,6
4.57545467150322,0.772129336780724,8
4.03700446126173,0.976602194253388,1
3.71258523066781,0.78046518800076,3
3.52405368107143,0.949472787090865,4
3.6206069504465,0.77199233845015,4
4.31930108932148,0.524854371051335,0
3.99767727070596,0.808860399183187,5
3.45564926739142,2.35191860188453,12
3.98485972506858,1.21746623461965,3
3.93720999728243,0.886119390690126,4
3.77978926387525,0.540613046468051,1
3.77847265571366,0.67343605929798,3
3.49318114327569,0.871003528231369,2
4.13564939458796,2.034187241079,7
3.61839962514489,0.548771894864273,2
4.4815171201561,1.32462402786029,4
3.80549451994393,0.341642369146561,1
4.40145204970234,1.29404127505612,6
4.05908138913901,0.448287322286878,0
3.8910482082527,0.622174630775257,3
3.75665971764177,0.388955510472972,1
3.90646846952661,1.96056077703999,5
4.17618424905469,0.462466278930072,0
4.33049060741883,0.345667876976076,0
3.8755127010432,0.455745120166239,2
4.48312083225494,1.36623451762598,4
4.36750482456342,0.736991941188173,7
3.90640848413238,0.39148423708249,2
